UserID,last_session,first_session,session_count,avg_duration,avg_demand,total_demand,num_chargers_used,num_locations_used,tenure_days,days_since_last_session,churned,common_charger_type,common_location,common_company
697,2022-08-28 14:21:00,2022-03-02 09:14:00,24,117.25,5.4745833333333325,131.39,9,5,179,33,0,0,restaurant,1
698,2022-08-16 13:28:00,2022-07-29 14:52:00,12,25.75,17.995,215.94,8,5,17,45,0,1,public parking lot,0
699,2022-08-25 15:53:00,2022-08-15 20:49:00,7,20.857142857142858,13.652857142857142,95.57,6,4,9,36,0,1,public institution,0
700,2022-08-20 10:17:00,2022-08-14 16:45:00,11,70.72727272727273,8.15,89.65,1,1,5,41,0,0,hotel,0
701,2022-08-18 18:41:00,2022-08-15 17:17:00,6,99.5,9.575,57.449999999999996,3,3,3,43,0,0,hotel,0
702,2022-08-19 15:19:00,2022-08-04 08:55:00,14,62.285714285714285,14.200000000000001,198.8,12,5,15,42,0,1,public area,0
703,2022-08-27 10:34:00,2022-07-23 06:23:00,23,68.52173913043478,12.11304347826087,278.6,16,6,35,34,0,0,public area,0
704,2022-08-18 12:21:00,2022-04-30 21:51:00,37,83.94594594594595,7.423243243243244,274.66,10,4,109,43,0,0,hotel,0
705,2022-08-15 17:55:00,2022-08-15 13:52:00,3,13.666666666666666,0.7999999999999999,2.4,1,1,0,46,0,0,hotel,1
706,2022-08-15 17:49:00,2021-11-27 09:39:00,23,36.91304347826087,12.803478260869566,294.48,8,3,261,46,0,1,public institution,0
707,2022-08-17 06:40:00,2022-08-15 16:53:00,3,96.33333333333333,9.566666666666666,28.7,3,1,1,44,0,0,resort,1
708,2022-08-21 13:43:00,2021-11-13 13:55:00,29,108.06896551724138,6.267931034482759,181.77,16,7,280,40,0,0,public institution,0
709,2022-08-16 18:24:00,2022-08-16 18:24:00,1,40.0,24.52,24.52,1,1,0,45,0,1,public institution,0
710,2022-08-15 16:15:00,2022-08-15 16:15:00,1,1.0,0.07,0.07,1,1,0,46,0,0,hotel,0
711,2022-08-22 12:44:00,2022-08-15 15:29:00,3,45.666666666666664,18.78,56.34,2,2,6,39,0,1,public institution,0
712,2022-08-15 14:16:00,2022-08-12 06:56:00,8,36.75,16.115000000000002,128.92000000000002,7,4,3,46,0,1,public area,0
713,2022-08-21 09:57:00,2022-08-04 22:24:00,12,226.75,25.385,304.62,4,1,16,40,0,0,apartment,1
714,2022-08-27 21:03:00,2022-04-29 11:44:00,42,92.23809523809524,9.632619047619048,404.57,16,7,120,34,0,0,company,0
715,2022-08-15 10:14:00,2022-08-06 15:02:00,9,97.88888888888889,5.333333333333333,48.0,4,2,8,46,0,0,hotel,0
716,2022-08-29 08:30:00,2022-05-21 13:34:00,26,95.0,18.72153846153846,486.76,23,6,99,32,0,1,public area,0
717,2022-08-25 19:56:00,2021-10-02 23:01:00,45,508.93333333333334,41.815777777777775,1881.71,4,3,326,36,0,0,public institution,1
718,2022-08-29 14:56:00,2021-11-09 07:15:00,108,94.21296296296296,5.5092592592592595,595.0,8,3,293,32,0,0,public area,0
719,2022-08-18 14:27:00,2022-08-07 15:37:00,8,262.625,10.75375,86.03,7,4,10,43,0,0,public parking lot,0
720,2022-08-29 19:51:00,2021-10-03 17:19:00,215,197.13488372093022,22.578511627906977,4854.38,8,2,330,32,0,0,apartment,1
721,2022-08-14 19:57:00,2022-08-14 19:57:00,1,165.0,6.81,6.81,1,1,0,47,0,0,apartment,0
722,2022-08-14 18:24:00,2022-08-14 18:24:00,1,215.0,23.35,23.35,1,1,0,47,0,0,hotel,1
723,2022-08-14 20:50:00,2022-07-18 11:53:00,3,43.0,17.926666666666666,53.78,2,2,27,47,0,1,public area,0
724,2022-08-20 13:50:00,2022-08-07 13:19:00,2,19.5,13.004999999999999,26.009999999999998,2,2,13,41,0,1,market,0
725,2022-08-14 19:34:00,2022-07-19 13:44:00,19,77.15789473684211,8.249473684210527,156.74,11,5,26,47,0,0,hotel,1
726,2022-08-19 15:17:00,2022-08-13 19:13:00,3,294.0,18.626666666666665,55.879999999999995,3,3,5,42,0,0,hotel,0
727,2022-08-14 18:50:00,2022-08-06 18:22:00,2,42.0,23.770000000000003,47.540000000000006,1,1,8,47,0,1,market,0
728,2022-08-14 17:58:00,2022-08-13 10:09:00,2,66.0,6.5,13.0,2,1,1,47,0,0,apartment,0
729,2022-08-14 16:09:00,2022-08-14 16:09:00,1,150.0,16.62,16.62,1,1,0,47,0,0,hotel,1
730,2022-08-14 16:45:00,2022-08-14 16:45:00,1,39.0,2.12,2.12,1,1,0,47,0,0,hotel,0
731,2022-08-14 14:13:00,2022-08-13 14:37:00,2,116.0,6.63,13.26,2,2,0,47,0,0,market,0
732,2022-08-18 11:25:00,2021-12-15 16:48:00,17,259.05882352941177,32.56470588235294,553.6,8,4,245,43,0,0,resort,0
733,2022-08-16 12:55:00,2022-08-16 12:55:00,1,25.0,1.5,1.5,1,1,0,45,0,0,public institution,0
734,2022-08-14 13:30:00,2022-03-24 19:00:00,2,93.5,10.255,20.51,2,2,142,47,0,0,hotel,0
736,2022-08-20 09:58:00,2021-11-18 18:49:00,37,26.486486486486488,11.856756756756756,438.7,15,7,274,41,0,1,public institution,0
737,2022-08-14 10:41:00,2022-08-14 10:41:00,1,135.0,8.44,8.44,1,1,0,47,0,0,public area,0
738,2022-08-19 18:23:00,2021-10-02 13:58:00,55,362.58181818181816,42.47145454545454,2335.93,14,4,321,42,0,0,public parking lot,0
739,2022-08-20 12:03:00,2022-08-11 15:24:00,3,105.33333333333333,9.926666666666668,29.78,2,1,8,41,0,0,apartment,0
740,2022-08-21 20:23:00,2022-08-14 10:55:00,7,150.57142857142858,18.16,127.12,4,3,7,40,0,0,apartment,0
741,2022-08-14 08:59:00,2022-08-11 21:23:00,3,225.33333333333334,24.47666666666667,73.43,1,1,2,47,0,0,resort,1
742,2022-08-14 07:53:00,2022-08-12 19:43:00,2,298.0,32.01,64.02,2,1,1,47,0,0,resort,1
743,2022-08-14 07:10:00,2022-08-13 20:54:00,2,175.5,20.18,40.36,1,1,0,47,0,0,public area,1
744,2022-08-14 06:55:00,2022-08-14 06:55:00,1,20.0,9.27,9.27,1,1,0,47,0,1,sightseeing,0
745,2022-08-13 21:37:00,2022-08-13 21:37:00,1,540.0,61.67,61.67,1,1,0,48,0,0,resort,1
746,2022-08-13 23:15:00,2022-08-07 21:01:00,4,259.25,30.380000000000003,121.52000000000001,2,1,6,47,0,0,public area,1
747,2022-08-13 20:37:00,2022-08-10 19:45:00,3,174.0,18.96,56.88,2,2,3,48,0,0,resort,1
748,2022-08-13 20:42:00,2022-06-26 07:55:00,6,181.5,19.841666666666665,119.05,3,2,48,48,0,0,public area,1
749,2022-08-13 18:59:00,2022-07-16 10:35:00,10,277.3,13.413,134.13,7,7,28,48,0,0,resort,0
750,2022-08-13 21:29:00,2022-08-13 21:29:00,1,88.0,9.19,9.19,1,1,0,48,0,0,market,1
751,2022-08-13 22:12:00,2022-08-08 17:52:00,13,25.307692307692307,15.303846153846154,198.95,5,3,5,48,0,1,market,0
752,2022-08-19 19:28:00,2022-07-23 08:35:00,16,63.375,27.6475,442.36,9,3,27,42,0,1,public institution,0
753,2022-08-13 17:51:00,2022-08-07 19:10:00,6,248.0,14.049999999999999,84.3,6,4,5,48,0,0,hotel,0
754,2022-08-13 20:47:00,2021-11-08 15:37:00,7,40.42857142857143,21.341428571428573,149.39000000000001,7,5,278,48,0,1,public area,0
755,2022-08-13 16:49:00,2022-08-13 15:24:00,3,90.66666666666667,9.94,29.82,2,1,0,48,0,0,hotel,1
756,2022-08-13 17:55:00,2022-08-13 17:55:00,1,125.0,7.36,7.36,1,1,0,48,0,0,hotel,0
757,2022-08-13 16:55:00,2022-08-11 12:45:00,6,40.333333333333336,8.06,48.36,3,3,2,48,0,0,public institution,0
758,2022-08-16 12:15:00,2022-07-16 19:35:00,6,217.0,25.141666666666666,150.85,3,2,30,45,0,0,apartment,0
759,2022-08-13 15:41:00,2022-08-11 22:12:00,2,317.0,18.655,37.31,2,1,1,48,0,0,resort,0
760,2022-08-16 09:42:00,2022-08-13 17:32:00,2,40.0,35.165,70.33,1,1,2,45,0,1,public institution,0
761,2022-08-13 14:57:00,2022-08-13 14:57:00,1,148.0,16.37,16.37,1,1,0,48,0,0,resort,1
762,2022-08-21 15:30:00,2022-07-13 07:52:00,14,101.71428571428571,9.644285714285715,135.02,2,1,39,40,0,0,resort,0
763,2022-08-13 15:26:00,2022-08-13 15:26:00,1,69.0,7.7,7.7,1,1,0,48,0,0,resort,1
765,2022-08-18 16:55:00,2022-06-13 18:18:00,11,54.72727272727273,30.14090909090909,331.55,1,1,65,43,0,1,market,0
766,2022-08-28 16:48:00,2022-07-28 01:18:00,22,147.5909090909091,7.012727272727273,154.28,10,6,31,33,0,0,public institution,1
767,2022-08-13 14:16:00,2022-08-11 18:25:00,2,107.0,6.195,12.39,2,2,1,48,0,0,resort,0
768,2022-08-21 16:45:00,2021-12-19 16:13:00,49,51.673469387755105,16.663673469387756,816.52,30,7,245,40,0,1,public parking lot,0
769,2022-08-27 16:38:00,2021-12-02 16:06:00,52,77.75,27.122884615384617,1410.39,17,5,268,34,0,1,public area,0
770,2022-08-13 10:51:00,2022-08-13 10:51:00,1,40.0,3.75,3.75,1,1,0,48,0,0,market,1
771,2022-08-13 09:50:00,2022-08-07 19:35:00,5,39.6,13.286000000000001,66.43,5,4,5,48,0,1,public area,0
772,2022-08-13 07:24:00,2022-08-13 06:10:00,2,45.5,5.1000000000000005,10.200000000000001,1,1,0,48,0,0,public area,0
773,2022-08-12 22:34:00,2022-08-12 17:47:00,2,253.0,28.68,57.36,1,1,0,49,0,0,hotel,1
774,2022-08-31 08:22:00,2022-07-08 10:18:00,7,336.42857142857144,35.542857142857144,248.8,2,1,53,30,0,0,public institution,0
775,2022-08-13 01:00:00,2022-08-13 01:00:00,1,179.0,20.1,20.1,1,1,0,48,0,0,hotel,1
776,2022-08-12 21:44:00,2022-08-12 21:44:00,1,324.0,36.45,36.45,1,1,0,49,0,0,hotel,1
777,2022-08-12 21:35:00,2022-08-12 21:35:00,1,262.0,27.69,27.69,1,1,0,49,0,0,resort,1
778,2022-08-12 19:57:00,2022-08-10 20:32:00,3,203.33333333333334,21.636666666666667,64.91,3,1,1,49,0,0,resort,1
779,2022-08-12 20:45:00,2022-08-12 19:02:00,2,150.0,16.695,33.39,1,1,0,49,0,0,resort,1
780,2022-08-12 23:18:00,2022-08-12 23:18:00,1,33.0,19.6,19.6,1,1,0,48,0,1,apartment,0
781,2022-08-12 22:13:00,2022-07-02 23:03:00,2,52.5,37.17,74.34,2,1,40,49,0,1,public parking lot,0
782,2022-08-23 08:38:00,2022-02-21 18:37:00,21,719.0952380952381,13.550476190476191,284.56,4,2,182,38,0,0,apartment,0
783,2022-08-12 19:58:00,2022-08-12 19:58:00,1,30.0,3.13,3.13,1,1,0,49,0,0,hotel,1
784,2022-08-12 18:57:00,2022-08-08 13:45:00,5,43.0,12.734000000000002,63.67000000000001,5,4,4,49,0,1,sightseeing,0
785,2022-08-12 18:57:00,2022-01-14 15:25:00,7,37.857142857142854,22.27857142857143,155.95,5,4,210,49,0,1,market,0
786,2022-08-12 17:12:00,2022-08-11 22:00:00,2,37.0,14.075,28.15,2,1,0,49,0,1,public area,0
787,2022-08-11 17:34:00,2022-08-11 15:49:00,2,73.5,6.71,13.42,1,1,0,50,0,0,resort,0
788,2022-08-26 17:44:00,2022-01-05 16:38:00,40,31.925,13.5615,542.46,15,4,233,35,0,1,sightseeing,0
789,2022-08-12 14:49:00,2022-08-12 14:49:00,1,9.0,7.06,7.06,1,1,0,49,0,1,public institution,0
790,2022-08-12 11:13:00,2022-08-10 08:00:00,3,128.33333333333334,7.46,22.38,3,3,2,49,0,0,public area,0
791,2022-08-12 09:28:00,2021-10-07 22:24:00,28,46.357142857142854,22.02607142857143,616.73,4,1,308,49,0,1,public area,0
792,2022-08-12 12:09:00,2022-01-27 20:10:00,9,69.55555555555556,3.8577777777777778,34.72,6,5,196,49,0,0,public parking lot,0
793,2022-08-11 20:19:00,2022-08-11 20:19:00,1,650.0,24.5,24.5,1,1,0,50,0,0,resort,1
794,2022-08-27 17:14:00,2022-01-01 20:05:00,57,213.94736842105263,10.714385964912282,610.72,1,1,237,34,0,0,apartment,0
795,2022-08-11 20:02:00,2022-08-11 20:02:00,1,311.0,35.53,35.53,1,1,0,50,0,0,resort,1
796,2022-08-11 19:13:00,2022-08-10 21:35:00,2,388.5,37.61,75.22,2,1,0,50,0,0,resort,1
797,2022-08-24 13:00:00,2022-08-07 05:38:00,5,122.4,9.93,49.65,3,3,17,37,0,0,restaurant,1
800,2022-08-11 18:28:00,2022-08-10 20:23:00,2,222.5,24.765,49.53,2,1,0,50,0,0,hotel,1
801,2022-08-11 17:40:00,2022-08-09 19:59:00,2,180.0,19.935000000000002,39.870000000000005,2,1,1,50,0,0,resort,1
802,2022-08-25 10:26:00,2022-08-09 13:14:00,4,104.5,9.035,36.14,4,3,15,36,0,0,resort,0
803,2022-08-11 17:46:00,2021-12-28 17:56:00,27,72.5925925925926,8.009629629629629,216.26,5,3,225,50,0,0,public area,0
804,2022-08-11 17:25:00,2022-08-08 12:16:00,5,60.4,6.456,32.28,2,2,3,50,0,0,public area,1
805,2022-07-30 18:18:00,2022-07-30 18:18:00,1,1.0,0.1,0.1,1,1,0,62,1,0,market,1
806,2022-08-11 14:41:00,2022-05-16 15:10:00,15,69.4,17.922,268.83,13,8,86,50,0,1,restaurant,0
807,2022-08-11 14:30:00,2022-03-11 15:51:00,23,87.52173913043478,8.521739130434783,196.0,11,5,152,50,0,0,apartment,1
808,2022-08-22 11:33:00,2022-06-30 09:59:00,26,96.07692307692308,9.465384615384615,246.1,3,1,53,39,0,0,apartment,0
809,2022-08-11 13:03:00,2022-08-11 13:03:00,1,32.0,3.5,3.5,1,1,0,50,0,0,public institution,0
810,2022-08-11 12:13:00,2022-08-09 10:25:00,2,76.0,8.530000000000001,17.060000000000002,2,2,2,50,0,0,company,0
811,2022-08-11 09:06:00,2022-08-04 13:18:00,2,118.0,9.87,19.74,2,2,6,50,0,0,hotel,1
812,2022-08-11 11:48:00,2021-10-01 14:30:00,163,135.30061349693253,25.028098159509202,4079.58,55,8,313,50,0,1,public area,0
813,2022-08-11 08:38:00,2022-08-07 12:02:00,3,42.666666666666664,14.36,43.08,3,3,3,50,0,1,public area,0
814,2022-08-10 20:18:00,2022-08-10 20:18:00,1,540.0,59.96,59.96,1,1,0,51,0,0,resort,1
815,2022-08-10 20:31:00,2022-08-10 18:10:00,2,293.5,33.26,66.52,2,1,0,51,0,0,resort,1
816,2022-08-10 17:03:00,2022-08-07 20:21:00,3,306.0,29.899999999999995,89.69999999999999,2,2,2,51,0,0,sightseeing,0
817,2022-08-10 19:24:00,2022-08-10 19:24:00,1,258.0,27.06,27.06,1,1,0,51,0,0,hotel,1
818,2022-08-10 19:34:00,2021-11-05 14:30:00,5,149.6,8.431999999999999,42.16,4,3,278,51,0,0,hotel,0
819,2022-08-10 21:23:00,2022-08-10 21:23:00,1,67.0,49.11,49.11,1,1,0,51,0,0,hotel,0
820,2022-08-10 19:24:00,2022-03-08 19:14:00,47,115.87234042553192,15.24404255319149,716.47,9,4,155,51,0,0,public area,0
821,2022-08-10 21:03:00,2021-12-18 19:42:00,4,27.25,12.77,51.08,3,2,235,51,0,1,public area,0
823,2022-08-10 16:01:00,2022-08-10 16:01:00,1,175.0,21.04,21.04,1,1,0,51,0,0,company,0
824,2022-08-30 22:48:00,2021-10-07 11:10:00,38,14.105263157894736,10.19078947368421,387.25,25,6,327,30,0,1,market,0
825,2022-08-10 15:32:00,2022-08-10 15:32:00,1,56.0,3.33,3.33,1,1,0,51,0,0,public area,1
826,2022-08-10 14:40:00,2022-01-10 11:26:00,5,135.0,16.137999999999998,80.69,2,1,212,51,0,0,golf,1
827,2022-08-10 15:32:00,2021-12-28 09:35:00,23,126.30434782608695,29.011304347826087,667.26,8,4,225,51,0,1,restaurant,0
828,2022-08-10 15:17:00,2022-08-10 15:17:00,1,15.0,8.95,8.95,1,1,0,51,0,1,public area,0
829,2022-08-10 14:04:00,2022-06-04 16:01:00,7,83.57142857142857,4.951428571428571,34.66,5,4,66,51,0,0,apartment,0
830,2022-08-10 11:15:00,2022-04-08 09:04:00,3,192.66666666666666,11.58,34.74,1,1,124,51,0,0,public area,1
831,2022-08-10 12:37:00,2022-07-21 15:21:00,8,45.75,20.494999999999997,163.95999999999998,6,4,19,51,0,1,public parking lot,0
832,2022-08-10 11:03:00,2022-04-23 10:16:00,2,59.0,14.85,29.7,2,1,109,51,0,0,public area,0
833,2022-08-10 09:57:00,2022-08-10 09:57:00,1,33.0,20.49,20.49,1,1,0,51,0,1,apartment,0
834,2022-08-10 02:08:00,2022-03-02 23:16:00,6,368.8333333333333,39.03333333333333,234.2,3,1,160,51,0,0,apartment,1
835,2022-08-28 00:45:00,2021-12-19 17:01:00,15,441.1333333333333,48.31133333333333,724.67,4,1,251,33,0,0,camping,1
836,2022-08-10 01:04:00,2022-08-03 13:16:00,4,466.75,10.6125,42.45,4,2,6,51,0,0,public area,0
838,2022-08-09 22:27:00,2022-07-21 17:10:00,14,289.35714285714283,13.596428571428572,190.35,3,2,19,52,0,0,resort,1
839,2022-08-10 01:46:00,2021-10-11 00:46:00,4,75.25,14.76,59.04,3,2,303,51,0,0,hotel,0
840,2022-08-09 20:10:00,2022-08-07 22:20:00,2,300.0,33.11,66.22,1,1,1,52,0,0,resort,1
842,2022-08-09 19:53:00,2022-08-07 16:06:00,4,180.0,9.9125,39.65,4,3,2,52,0,0,public parking lot,0
843,2022-08-16 16:32:00,2022-01-23 18:37:00,32,160.21875,18.4296875,589.75,3,2,204,45,0,0,company,1
844,2022-08-09 18:16:00,2022-07-30 16:05:00,10,143.7,7.882,78.82,3,2,10,52,0,0,apartment,1
845,2022-08-23 17:21:00,2022-08-20 13:11:00,10,71.8,4.199,41.99,8,6,3,38,0,0,company,0
846,2022-08-09 15:36:00,2022-08-05 14:47:00,3,189.66666666666666,20.333333333333332,61.0,2,2,4,52,0,0,resort,1
848,2022-08-09 14:24:00,2021-12-05 10:33:00,5,50.6,4.168,20.84,5,3,247,52,0,0,public institution,0
849,2022-08-09 14:09:00,2022-08-05 06:55:00,9,32.333333333333336,13.094444444444443,117.85,7,3,4,52,0,1,sightseeing,0
850,2022-08-09 10:03:00,2022-03-06 11:21:00,4,87.75,10.7225,42.89,2,1,155,52,0,1,public area,0
851,2022-08-21 13:05:00,2022-03-08 11:35:00,15,59.0,36.92066666666666,553.81,8,3,166,40,0,1,market,0
852,2022-08-09 08:38:00,2021-12-30 18:13:00,50,60.28,7.0796,353.98,7,3,221,52,0,0,hotel,1
853,2022-08-08 21:44:00,2022-08-08 21:44:00,1,540.0,61.66,61.66,1,1,0,53,0,0,hotel,1
854,2022-08-08 23:20:00,2022-08-08 20:37:00,2,125.0,14.35,28.7,1,1,0,52,0,0,hotel,1
855,2022-08-21 21:03:00,2021-10-23 14:52:00,11,58.54545454545455,26.525454545454544,291.78,5,3,302,40,0,1,public parking lot,0
856,2022-08-08 13:18:00,2022-08-03 11:55:00,10,91.5,5.4670000000000005,54.67,9,6,5,53,0,0,hotel,0
857,2022-08-08 14:50:00,2022-08-08 14:50:00,1,55.0,6.3,6.3,1,1,0,53,0,0,apartment,0
858,2022-08-08 13:53:00,2022-07-30 12:03:00,4,121.75,13.0575,52.23,4,2,9,53,0,0,public area,0
859,2022-08-08 15:15:00,2022-08-08 15:15:00,1,5.0,0.5,0.5,1,1,0,53,0,0,sightseeing,0
860,2022-08-31 14:48:00,2021-10-07 09:40:00,21,43.333333333333336,4.637619047619047,97.39,1,1,328,30,0,0,company,1
861,2022-08-08 14:03:00,2022-08-06 22:19:00,2,35.5,22.28,44.56,2,2,1,53,0,1,public parking lot,0
862,2022-08-25 18:40:00,2021-12-05 13:42:00,7,56.42857142857143,3.281428571428571,22.97,6,3,263,36,0,0,market,0
863,2022-08-23 13:25:00,2022-01-04 13:28:00,31,37.32258064516129,15.507741935483871,480.74,3,3,230,38,0,1,public parking lot,0
864,2022-08-22 12:15:00,2021-10-30 14:03:00,24,49.041666666666664,18.4525,442.86,18,9,295,39,0,1,market,0
865,2022-08-07 21:37:00,2022-08-07 21:34:00,2,270.0,29.515,59.03,1,1,0,54,0,0,resort,1
866,2022-08-07 22:36:00,2022-08-06 18:44:00,2,374.0,40.900000000000006,81.80000000000001,2,1,1,54,0,0,resort,1
868,2022-08-07 19:38:00,2022-07-23 23:05:00,6,155.16666666666666,17.041666666666668,102.25,2,1,14,54,0,0,public area,1
869,2022-08-30 21:52:00,2021-11-09 13:15:00,16,65.9375,7.083125,113.33,7,4,294,31,0,0,public institution,0
870,2022-08-07 19:36:00,2022-08-07 19:36:00,1,41.0,34.43,34.43,1,1,0,54,0,1,sightseeing,0
871,2022-08-07 19:23:00,2022-08-07 19:23:00,1,27.0,20.27,20.27,1,1,0,54,0,1,public area,0
872,2022-08-07 15:00:00,2022-08-07 15:00:00,1,273.0,28.52,28.52,1,1,0,54,0,0,hotel,1
873,2022-08-07 18:14:00,2022-07-13 00:48:00,4,38.5,23.9025,95.61,3,3,25,54,0,1,public parking lot,0
874,2022-08-07 15:58:00,2022-08-06 19:49:00,2,245.0,28.025,56.05,2,2,0,54,0,0,company,1
875,2022-08-07 17:31:00,2022-08-07 17:31:00,1,20.0,11.96,11.96,1,1,0,54,0,1,public area,0
876,2022-08-07 15:32:00,2022-08-07 15:32:00,1,60.0,3.38,3.38,1,1,0,54,0,0,market,1
877,2022-08-07 10:00:00,2021-10-23 17:23:00,26,134.1153846153846,13.600000000000001,353.6,2,1,287,54,0,0,apartment,1
878,2022-08-07 12:55:00,2022-08-07 12:55:00,1,117.0,7.2,7.2,1,1,0,54,0,0,apartment,0
879,2022-08-07 14:41:00,2022-08-07 14:41:00,1,9.0,3.55,3.55,1,1,0,54,0,1,public institution,0
880,2022-08-07 14:12:00,2021-11-27 16:38:00,52,31.403846153846153,12.37923076923077,643.72,8,5,252,54,0,1,public parking lot,0
882,2022-08-07 12:16:00,2022-08-05 13:21:00,8,29.25,16.3575,130.86,6,3,1,54,0,1,public area,0
883,2022-08-07 11:39:00,2022-07-28 15:44:00,5,51.6,3.012,15.06,5,3,9,54,0,0,public area,0
884,2022-08-07 06:36:00,2022-08-06 12:35:00,2,110.5,6.84,13.68,2,2,0,54,0,0,public parking lot,0
885,2022-08-06 22:09:00,2022-08-06 22:09:00,1,374.0,40.96,40.96,1,1,0,55,0,0,resort,1
886,2022-08-06 23:12:00,2021-10-04 12:24:00,41,131.90243902439025,13.339999999999998,546.9399999999999,2,2,306,54,0,0,company,1
887,2022-08-06 18:33:00,2022-07-21 17:22:00,15,276.93333333333334,13.428666666666667,201.43,3,2,16,55,0,0,resort,1
888,2022-08-19 13:11:00,2022-06-25 17:58:00,14,57.214285714285715,16.907857142857143,236.71,14,4,54,42,0,1,public parking lot,0
889,2022-08-06 19:58:00,2022-08-03 06:46:00,4,112.25,23.9275,95.71,4,3,3,55,0,0,resort,0
890,2022-08-06 13:58:00,2022-08-01 18:35:00,7,159.71428571428572,24.970000000000002,174.79000000000002,3,2,4,55,0,0,public area,1
891,2022-08-06 17:02:00,2022-07-31 17:41:00,3,189.0,10.966666666666667,32.9,1,1,5,55,0,0,public area,1
892,2022-08-30 11:16:00,2021-10-03 14:44:00,31,120.64516129032258,7.2293548387096775,224.11,17,7,330,31,0,0,public institution,0
893,2022-08-06 13:02:00,2022-08-06 13:02:00,1,374.0,21.79,21.79,1,1,0,55,0,0,resort,1
894,2022-08-06 17:30:00,2022-08-05 12:08:00,2,51.0,32.28,64.56,2,2,1,55,0,1,public area,0
895,2022-08-06 17:12:00,2022-08-03 15:28:00,2,278.5,28.790000000000003,57.580000000000005,2,2,3,55,0,0,company,1
896,2022-08-06 13:56:00,2022-08-06 13:56:00,1,44.0,34.56,34.56,1,1,0,55,0,1,public area,0
897,2022-08-05 16:49:00,2022-08-03 11:40:00,4,41.75,28.35,113.4,4,3,2,56,0,1,sightseeing,0
898,2022-08-06 11:56:00,2022-07-31 10:19:00,2,81.5,9.3,18.6,1,1,6,55,0,0,public area,1
899,2022-08-22 21:40:00,2022-05-04 20:54:00,3,69.0,19.236666666666668,57.71,2,2,110,39,0,1,public parking lot,0
900,2022-08-06 09:43:00,2022-04-28 01:18:00,16,184.6875,10.214375,163.43,5,3,100,55,0,0,public institution,0
901,2022-08-06 10:58:00,2022-08-02 12:40:00,5,48.2,29.568,147.84,4,3,3,55,0,1,market,0
902,2022-08-06 09:42:00,2022-08-02 11:12:00,2,65.5,5.425,10.85,2,1,3,55,0,0,hotel,1
903,2022-08-06 07:28:00,2022-08-03 13:24:00,4,130.0,7.1675,28.67,1,1,2,55,0,0,company,1
904,2022-08-06 07:17:00,2022-07-23 19:20:00,16,145.625,7.789375,124.63,2,1,13,55,0,0,public institution,1
906,2022-08-05 22:43:00,2022-08-05 14:55:00,2,265.0,27.89,55.78,2,1,0,55,0,0,resort,1
908,2022-08-05 22:26:00,2022-08-05 12:41:00,2,131.5,5.755,11.51,1,1,0,56,0,0,hotel,0
910,2022-08-05 21:44:00,2021-10-26 09:22:00,55,81.25454545454545,9.920545454545454,545.63,22,6,283,56,0,1,restaurant,0
911,2022-08-05 15:44:00,2022-08-05 15:44:00,1,352.0,37.47,37.47,1,1,0,56,0,1,resort,0
912,2022-08-05 18:37:00,2021-10-13 16:07:00,71,144.61971830985917,16.83042253521127,1194.96,2,1,296,56,0,0,hotel,1
914,2022-08-05 17:59:00,2022-07-27 16:48:00,3,35.666666666666664,3.923333333333334,11.770000000000001,3,3,9,56,0,0,company,1
915,2022-08-05 17:08:00,2021-10-06 18:09:00,2,43.0,29.82,59.64,2,2,302,56,0,1,public parking lot,0
916,2022-08-05 15:07:00,2022-07-27 18:57:00,3,89.0,8.290000000000001,24.87,3,3,8,56,0,0,company,1
917,2022-08-05 13:18:00,2021-11-30 17:52:00,10,102.8,5.761,57.61,8,4,247,56,0,0,hotel,0
918,2022-08-05 12:31:00,2022-08-05 12:31:00,1,73.0,7.52,7.52,1,1,0,56,0,0,market,1
919,2022-08-05 11:51:00,2022-08-05 11:51:00,1,94.0,10.37,10.37,1,1,0,56,0,0,hotel,1
920,2022-08-05 12:14:00,2022-08-02 07:50:00,5,42.8,15.874,79.37,5,3,3,56,0,1,public area,0
921,2022-08-29 17:35:00,2022-04-01 10:07:00,6,167.5,19.191666666666666,115.14999999999999,3,1,150,32,0,0,hotel,1
922,2022-08-05 09:09:00,2021-11-06 14:04:00,16,38.625,17.480625,279.69,7,5,271,56,0,1,public area,0
923,2022-08-05 07:00:00,2022-07-31 14:39:00,4,397.0,22.15,88.6,1,1,4,56,0,0,resort,1
924,2022-08-19 14:44:00,2022-08-04 14:52:00,3,257.6666666666667,20.613333333333333,61.84,2,1,14,42,0,0,golf,1
925,2022-08-04 18:02:00,2022-08-02 19:42:00,2,435.0,46.53,93.06,2,1,1,57,0,0,resort,1
926,2022-08-04 19:47:00,2022-07-30 08:51:00,4,172.75,30.919999999999998,123.67999999999999,3,3,5,57,0,0,resort,0
927,2022-08-04 17:30:00,2021-11-03 00:28:00,92,344.8804347826087,34.31413043478261,3156.9,2,1,274,57,0,0,public area,1
928,2022-08-04 19:48:00,2022-08-04 19:48:00,1,65.0,7.34,7.34,1,1,0,57,0,0,hotel,1
929,2022-08-04 18:48:00,2022-01-08 14:28:00,6,66.33333333333333,6.233333333333333,37.4,5,4,208,57,0,0,public parking lot,0
930,2022-08-04 13:29:00,2022-08-04 13:29:00,1,271.0,5.3,5.3,1,1,0,57,0,0,apartment,1
